"","Gen","ARD_Pleiotropy","ARC_Pleiotropy","iARD_Interactor","iARC_Interactor","GenAge"
"3601","OTUD7A",0,0,14,5,"NotAge"
"3602","OVCA2",0,0,5,3,"NotAge"
"3603","OXA1L",0,0,1,1,"NotAge"
"3604","PA2G4",0,0,3,2,"NotAge"
"3605","PABPC1L2B-AS1",0,0,25,8,"NotAge"
"3606","PABPC4",0,0,1,1,"NotAge"
"3607","PABPN1",0,0,4,2,"NotAge"
"3608","PACSIN1",0,0,21,7,"NotAge"
"3609","PAEP",0,0,7,3,"NotAge"
"3610","PAH",0,0,9,5,"NotAge"
"3611","PAN2",0,0,1,1,"NotAge"
"3612","PANK2",0,0,2,2,"NotAge"
"3613","PAPOLA",0,0,6,3,"NotAge"
"3614","PAQR6",0,0,4,3,"NotAge"
"3615","PARG",0,0,9,3,"NotAge"
"3616","PARP4",0,0,1,1,"NotAge"
"3617","PARP4P2",0,0,1,1,"NotAge"
"3618","PARP6",0,0,2,1,"NotAge"
"3619","PART1",0,0,7,3,"NotAge"
"3620","PCAT14",0,0,12,7,"NotAge"
"3621","PCBP2-OT1",0,0,4,2,"NotAge"
"3622","PCBP2P2",0,0,6,3,"NotAge"
"3623","PCDH1",0,0,7,3,"NotAge"
"3624","PCDH8",0,0,5,2,"NotAge"
"3625","PCDHGA10",0,0,5,2,"NotAge"
"3626","PCDHGA11",0,0,8,2,"NotAge"
"3627","PCDHGA12",0,0,8,2,"NotAge"
"3628","PCDHGA2",0,0,11,2,"NotAge"
"3629","PCDHGA3",0,0,11,2,"NotAge"
"3630","PCDHGA4",0,0,11,2,"NotAge"
"3631","PCDHGA5",0,0,10,2,"NotAge"
"3632","PCDHGA6",0,0,7,2,"NotAge"
"3633","PCDHGA7",0,0,8,2,"NotAge"
"3634","PCDHGA8",0,0,8,2,"NotAge"
"3635","PCDHGA9",0,0,11,2,"NotAge"
"3636","PCDHGB1",0,0,11,2,"NotAge"
"3637","PCDHGB2",0,0,6,2,"NotAge"
"3638","PCDHGB3",0,0,8,2,"NotAge"
"3639","PCDHGB4",0,0,8,2,"NotAge"
"3640","PCDHGB5",0,0,8,2,"NotAge"
"3641","PCDHGB6",0,0,8,2,"NotAge"
"3642","PCDHGB7",0,0,8,2,"NotAge"
"3643","PCDHGC3",0,0,8,2,"NotAge"
"3644","PCDHGC4",0,0,13,3,"NotAge"
"3645","PCDHGC5",0,0,13,3,"NotAge"
"3646","PCGEM1",0,0,8,4,"NotAge"
"3647","PCGF3-AS1",0,0,1,1,"NotAge"
"3648","PCOLCE",0,0,8,4,"NotAge"
"3649","PCP4L1",0,0,14,4,"NotAge"
"3650","PCSK2",0,0,21,5,"NotAge"
"3651","PCSK9",0,0,1,1,"NotAge"
"3652","PDAP1",0,0,2,2,"NotAge"
"3653","PDCD6IP",0,0,2,1,"NotAge"
"3654","PDE5A",0,0,6,2,"NotAge"
"3655","PDIA3",0,0,3,1,"NotAge"
"3656","PDIA6",0,0,3,1,"NotAge"
"3657","PDPK1",0,0,1,1,"Age"
"3658","PDS5A",0,0,12,5,"NotAge"
"3659","PDZD4",0,0,22,7,"NotAge"
"3660","PDZPH1P",0,0,9,3,"NotAge"
"3661","PEX10",0,0,1,1,"NotAge"
"3662","PEX16",0,0,1,1,"NotAge"
"3663","PEX5L",0,0,17,5,"NotAge"
"3664","PF4V1",0,0,3,1,"NotAge"
"3665","PFDN5",0,0,1,1,"NotAge"
"3666","PFKL",0,0,1,1,"NotAge"
"3667","PFN1",0,0,3,1,"NotAge"
"3668","PFN3",0,0,2,1,"NotAge"
"3669","PGAM4",0,0,1,1,"NotAge"
"3670","PGC",0,0,8,4,"NotAge"
"3671","PGLS",0,0,1,1,"NotAge"
"3672","PHB1P3",0,0,9,3,"NotAge"
"3673","PHF24",0,0,26,7,"NotAge"
"3674","PHF3",0,0,2,1,"NotAge"
"3675","PHF5A",0,0,5,3,"NotAge"
"3676","PHF8",0,0,3,2,"NotAge"
"3677","PHLDB1",0,0,13,4,"NotAge"
"3678","PHYHIP",0,0,21,7,"NotAge"
"3679","PI4KA",0,0,1,1,"NotAge"
"3680","PI4KB",0,0,3,2,"NotAge"
"3681","PIANP",0,0,16,6,"NotAge"
"3682","PIGG",0,0,8,3,"NotAge"
"3683","PIGY",0,0,2,2,"NotAge"
"3684","PIN1",0,0,1,1,"Age"
"3685","PIP4P1",0,0,1,1,"NotAge"
"3686","PITPNM3",0,0,29,8,"NotAge"
"3687","PKN1",0,0,4,2,"NotAge"
"3688","PKP4",0,0,1,1,"NotAge"
"3689","PLCL2-AS1",0,0,1,1,"NotAge"
"3690","PLEKHB1",0,0,20,7,"NotAge"
"3691","PLEKHG5",0,0,16,6,"NotAge"
"3692","PLEKHH1",0,0,23,6,"NotAge"
"3693","PLP1",0,0,28,7,"NotAge"
"3694","PLPPR4",0,0,1,1,"NotAge"
"3695","PNISR",0,0,2,1,"NotAge"
"3696","PNKDP1",0,0,9,3,"NotAge"
"3697","PNKP",0,0,13,5,"NotAge"
"3698","PNMA2",0,0,14,4,"NotAge"
"3699","PODXL",0,0,1,1,"NotAge"
"3700","POLDIP3",0,0,4,3,"NotAge"
"3701","POLG",0,0,6,4,"Age"
"3702","POLR2B",0,0,3,1,"NotAge"
"3703","POLR2J2",0,0,9,3,"NotAge"
"3704","POLR3H",0,0,1,1,"NotAge"
"3705","POM121C",0,0,3,2,"NotAge"
"3706","PPBP",0,0,8,2,"NotAge"
"3707","PPHLN1",0,0,11,4,"NotAge"
"3708","PPIAP87",0,0,7,4,"NotAge"
"3709","PPIH",0,0,1,1,"NotAge"
"3710","PPIL2",0,0,1,1,"NotAge"
"3711","PPP1CA",0,0,5,3,"Age"
"3712","PPP1R12C",0,0,4,2,"NotAge"
"3713","PPP1R1B",0,0,25,8,"NotAge"
"3714","PPP1R26-AS1",0,0,17,7,"NotAge"
"3715","PPP1R3F",0,0,7,3,"NotAge"
"3716","PPP1R8",0,0,5,2,"NotAge"
"3717","PPP2R1A",0,0,1,1,"NotAge"
"3718","PPP4C",0,0,1,1,"NotAge"
"3719","PPP4R1",0,0,3,1,"NotAge"
"3720","PPP4R3A",0,0,1,1,"NotAge"
"3721","PPP4R3B",0,0,3,2,"NotAge"
"3722","PPP6C",0,0,3,1,"NotAge"
"3723","PRAMEF4",0,0,3,2,"NotAge"
"3724","PRDM7",0,0,13,7,"NotAge"
"3725","PRIMA1",0,0,10,3,"NotAge"
"3726","PRKCG",0,0,20,7,"NotAge"
"3727","PRKCSH",0,0,5,3,"NotAge"
"3728","PRKCZ",0,0,20,7,"NotAge"
"3729","PRMT1",0,0,5,2,"NotAge"
"3730","PROC",0,0,4,2,"NotAge"
"3731","PRPF19",0,0,7,3,"NotAge"
"3732","PRPF31-AS1",0,0,4,2,"NotAge"
"3733","PRPF4B",0,0,5,2,"NotAge"
"3734","PRPF6",0,0,5,3,"NotAge"
"3735","PRPF8",0,0,4,2,"NotAge"
"3736","PRR12",0,0,2,2,"NotAge"
"3737","PRR35",0,0,13,7,"NotAge"
"3738","PRRC2C",0,0,3,2,"NotAge"
"3739","PRRT2",0,0,21,7,"NotAge"
"3740","PRUNE2",0,0,16,5,"NotAge"
"3741","PSD",0,0,19,7,"NotAge"
"3742","PSD2",0,0,16,4,"NotAge"
"3743","PSD3",0,0,5,2,"NotAge"
"3744","PSG8-AS1",0,0,4,2,"NotAge"
"3745","PSMA1P1",0,0,17,4,"NotAge"
"3746","PSMA2P3",0,0,4,2,"NotAge"
"3747","PSMA7",0,0,1,1,"NotAge"
"3748","PSMC1",0,0,3,1,"NotAge"
"3749","PSMC1P1",0,0,1,1,"NotAge"
"3750","PSMD3",0,0,5,3,"NotAge"
"3751","PSME2P6",0,0,21,7,"NotAge"
"3752","PSME3",0,0,3,2,"NotAge"
"3753","PSPC1",0,0,6,3,"NotAge"
"3754","PSPC1P1",0,0,4,2,"NotAge"
"3755","PTBP1",0,0,7,4,"NotAge"
"3756","PTOV1",0,0,2,2,"NotAge"
"3757","PTOV1-AS2",0,0,5,3,"NotAge"
"3758","PTPA",0,0,1,1,"NotAge"
"3759","PTPN23",0,0,5,3,"NotAge"
"3760","PTPN5",0,0,21,7,"NotAge"
"3761","PTPRA",0,0,2,2,"NotAge"
"3762","PTPRN",0,0,21,7,"NotAge"
"3763","PTPRR",0,0,4,3,"NotAge"
"3764","PTPRT-DT",0,0,18,6,"NotAge"
"3765","PUM1",0,0,1,1,"NotAge"
"3766","PVALB",0,0,18,6,"NotAge"
"3767","PYDC2-AS1",0,0,3,1,"NotAge"
"3768","PYURF",0,0,7,3,"NotAge"
"3769","QARS1",0,0,6,3,"NotAge"
"3770","QDPR",0,0,1,1,"NotAge"
"3771","RAB14",0,0,4,2,"NotAge"
"3772","RAB26",0,0,18,7,"NotAge"
"3773","RAB35",0,0,2,1,"NotAge"
"3774","RAB3A",0,0,18,7,"NotAge"
"3775","RAB40B",0,0,1,1,"NotAge"
"3776","RAB5C",0,0,4,2,"NotAge"
"3777","RAB6C",0,0,9,6,"NotAge"
"3778","RAB7A",0,0,1,1,"NotAge"
"3779","RABGGTB",0,0,1,1,"NotAge"
"3780","RAC1P6",0,0,7,3,"NotAge"
"3781","RALY",0,0,8,4,"NotAge"
"3782","RANBP3",0,0,9,4,"NotAge"
"3783","RANP5",0,0,9,3,"NotAge"
"3784","RAPGEF4",0,0,25,6,"NotAge"
"3785","RAPGEF4-AS1",0,0,1,1,"NotAge"
"3786","RAPGEF5",0,0,18,5,"NotAge"
"3787","RASD2",0,0,12,3,"NotAge"
"3788","RASGRF2",0,0,3,1,"NotAge"
"3789","RBBP4P2",0,0,1,1,"NotAge"
"3790","RBBP6",0,0,1,1,"NotAge"
"3791","RBFOX1",0,0,29,8,"NotAge"
"3792","RBM14",0,0,2,1,"NotAge"
"3793","RBM22",0,0,1,1,"NotAge"
"3794","RBM39",0,0,3,2,"NotAge"
"3795","RBM42",0,0,3,2,"NotAge"
"3796","RBM8A",0,0,6,3,"NotAge"
"3797","RBMX",0,0,1,1,"NotAge"
"3798","RBMX2P5",0,0,1,1,"NotAge"
"3799","RBP4",0,0,9,5,"NotAge"
"3800","RBPJP6",0,0,3,1,"NotAge"
"3801","RBX1P1",0,0,1,1,"NotAge"
"3802","RCAN2",0,0,25,6,"NotAge"
"3803","RCOR1",0,0,2,1,"NotAge"
"3804","RCOR3",0,0,2,1,"NotAge"
"3805","REEP2",0,0,22,7,"NotAge"
"3806","RELA",0,0,3,2,"Age"
"3807","RER1",0,0,4,3,"NotAge"
"3808","REREP1Y",0,0,1,1,"NotAge"
"3809","REV1",0,0,8,3,"NotAge"
"3810","REXO1",0,0,2,2,"NotAge"
"3811","RFKP5",0,0,24,6,"NotAge"
"3812","RFNG",0,0,1,1,"NotAge"
"3813","RFXANK",0,0,2,2,"NotAge"
"3814","RGN",0,0,14,4,"Age"
"3815","RGS11",0,0,18,7,"NotAge"
"3816","RGS4",0,0,20,5,"NotAge"
"3817","RGS8",0,0,18,5,"NotAge"
"3818","RHOA",0,0,1,1,"NotAge"
"3819","RHOT2",0,0,12,4,"NotAge"
"3820","RIMS1",0,0,1,1,"NotAge"
"3821","RIMS3",0,0,24,6,"NotAge"
"3822","RIMS4",0,0,18,4,"NotAge"
"3823","RIT2",0,0,18,6,"NotAge"
"3824","RN7SKP182",0,0,20,7,"NotAge"
"3825","RN7SKP58",0,0,11,4,"NotAge"
"3826","RN7SKP65",0,0,7,3,"NotAge"
"3827","RN7SL1",0,0,1,1,"NotAge"
"3828","RN7SL105P",0,0,1,1,"NotAge"
"3829","RN7SL107P",0,0,2,2,"NotAge"
"3830","RN7SL122P",0,0,2,2,"NotAge"
"3831","RN7SL125P",0,0,2,2,"NotAge"
"3832","RN7SL126P",0,0,3,3,"NotAge"
"3833","RN7SL143P",0,0,2,1,"NotAge"
"3834","RN7SL144P",0,0,2,2,"NotAge"
"3835","RN7SL147P",0,0,2,2,"NotAge"
"3836","RN7SL149P",0,0,3,2,"NotAge"
"3837","RN7SL160P",0,0,2,1,"NotAge"
"3838","RN7SL166P",0,0,2,2,"NotAge"
"3839","RN7SL183P",0,0,2,2,"NotAge"
"3840","RN7SL191P",0,0,1,1,"NotAge"
"3841","RN7SL2",0,0,2,2,"NotAge"
"3842","RN7SL237P",0,0,2,2,"NotAge"
"3843","RN7SL278P",0,0,1,1,"NotAge"
"3844","RN7SL300P",0,0,2,2,"NotAge"
"3845","RN7SL326P",0,0,2,1,"NotAge"
"3846","RN7SL342P",0,0,4,2,"NotAge"
"3847","RN7SL346P",0,0,2,1,"NotAge"
"3848","RN7SL359P",0,0,2,2,"NotAge"
"3849","RN7SL366P",0,0,2,2,"NotAge"
"3850","RN7SL38P",0,0,2,2,"NotAge"
"3851","RN7SL394P",0,0,2,2,"NotAge"
"3852","RN7SL420P",0,0,1,1,"NotAge"
"3853","RN7SL43P",0,0,2,1,"NotAge"
"3854","RN7SL451P",0,0,1,1,"NotAge"
"3855","RN7SL454P",0,0,2,2,"NotAge"
"3856","RN7SL468P",0,0,1,1,"NotAge"
"3857","RN7SL482P",0,0,2,2,"NotAge"
"3858","RN7SL493P",0,0,1,1,"NotAge"
"3859","RN7SL507P",0,0,3,3,"NotAge"
"3860","RN7SL521P",0,0,2,2,"NotAge"
"3861","RN7SL546P",0,0,3,3,"NotAge"
"3862","RN7SL555P",0,0,1,1,"NotAge"
"3863","RN7SL563P",0,0,2,2,"NotAge"
"3864","RN7SL564P",0,0,2,1,"NotAge"
"3865","RN7SL586P",0,0,1,1,"NotAge"
"3866","RN7SL597P",0,0,3,3,"NotAge"
"3867","RN7SL598P",0,0,2,2,"NotAge"
"3868","RN7SL5P",0,0,1,1,"NotAge"
"3869","RN7SL635P",0,0,2,1,"NotAge"
"3870","RN7SL636P",0,0,2,1,"NotAge"
"3871","RN7SL643P",0,0,2,1,"NotAge"
"3872","RN7SL645P",0,0,1,1,"NotAge"
"3873","RN7SL666P",0,0,1,1,"NotAge"
"3874","RN7SL679P",0,0,3,3,"NotAge"
"3875","RN7SL685P",0,0,2,2,"NotAge"
"3876","RN7SL69P",0,0,2,2,"NotAge"
"3877","RN7SL712P",0,0,1,1,"NotAge"
"3878","RN7SL713P",0,0,1,1,"NotAge"
"3879","RN7SL714P",0,0,2,2,"NotAge"
"3880","RN7SL767P",0,0,1,1,"NotAge"
"3881","RN7SL769P",0,0,3,3,"NotAge"
"3882","RN7SL786P",0,0,1,1,"NotAge"
"3883","RN7SL791P",0,0,1,1,"NotAge"
"3884","RN7SL795P",0,0,2,2,"NotAge"
"3885","RN7SL7P",0,0,5,3,"NotAge"
"3886","RN7SL828P",0,0,2,2,"NotAge"
"3887","RN7SL865P",0,0,1,1,"NotAge"
"3888","RN7SL8P",0,0,2,2,"NotAge"
"3889","RNA5SP113",0,0,3,1,"NotAge"
"3890","RNA5SP115",0,0,10,6,"NotAge"
"3891","RNA5SP229",0,0,2,1,"NotAge"
"3892","RNA5SP280",0,0,7,3,"NotAge"
"3893","RNA5SP487",0,0,15,4,"NotAge"
"3894","RNASEK-C17orf49",0,0,3,1,"NotAge"
"3895","RNF112",0,0,21,7,"NotAge"
"3896","RNF114",0,0,2,1,"NotAge"
"3897","RNF11P2",0,0,12,4,"NotAge"
"3898","RNF157",0,0,11,3,"NotAge"
"3899","RNF167",0,0,3,1,"NotAge"
"3900","RNF31",0,0,9,3,"NotAge"
"3901","RNF40",0,0,3,2,"NotAge"
"3902","RNPC3-DT",0,0,18,7,"NotAge"
"3903","RNPEPL1",0,0,1,1,"NotAge"
"3904","RNPS1P1",0,0,5,2,"NotAge"
"3905","RNU1-27P",0,0,3,2,"NotAge"
"3906","RNU2-47P",0,0,13,7,"NotAge"
"3907","RNU2-59P",0,0,17,6,"NotAge"
"3908","RNU4ATAC15P",0,0,2,1,"NotAge"
"3909","RNU6-1076P",0,0,9,5,"NotAge"
"3910","RNU6-1217P",0,0,20,7,"NotAge"
"3911","RNU6-174P",0,0,1,1,"NotAge"
"3912","RNU6-624P",0,0,1,1,"NotAge"
"3913","RNU6-705P",0,0,3,1,"NotAge"
"3914","RNU6-73P",0,0,2,1,"NotAge"
"3915","RNU6-938P",0,0,8,5,"NotAge"
"3916","RNU6-946P",0,0,3,1,"NotAge"
"3917","RNU7-195P",0,0,3,1,"NotAge"
"3918","RNU7-23P",0,0,3,2,"NotAge"
"3919","RNVU1-29",0,0,3,1,"NotAge"
"3920","RNVU1-2A",0,0,3,1,"NotAge"
"3921","RNY3P8",0,0,18,7,"NotAge"
"3922","RPL10",0,0,9,3,"NotAge"
"3923","RPL11",0,0,9,3,"NotAge"
"3924","RPL12P14",0,0,9,3,"NotAge"
"3925","RPL13",0,0,9,3,"NotAge"
"3926","RPL13A",0,0,9,3,"NotAge"
"3927","RPL13AP5",0,0,9,3,"NotAge"
"3928","RPL15",0,0,9,3,"NotAge"
"3929","RPL17",0,0,9,3,"NotAge"
"3930","RPL17P7",0,0,9,3,"NotAge"
"3931","RPL18",0,0,9,3,"NotAge"
"3932","RPL18A",0,0,9,3,"NotAge"
"3933","RPL18AP17",0,0,4,2,"NotAge"
"3934","RPL18AP2",0,0,2,1,"NotAge"
"3935","RPL18AP8",0,0,3,2,"NotAge"
"3936","RPL19",0,0,9,3,"NotAge"
"3937","RPL21P20",0,0,3,2,"NotAge"
"3938","RPL21P39",0,0,9,3,"NotAge"
"3939","RPL21P53",0,0,9,3,"NotAge"
"3940","RPL21P76",0,0,1,1,"NotAge"
"3941","RPL21P93",0,0,9,3,"NotAge"
"3942","RPL21P97",0,0,9,3,"NotAge"
"3943","RPL22",0,0,9,3,"NotAge"
"3944","RPL23",0,0,9,3,"NotAge"
"3945","RPL23AP27",0,0,1,1,"NotAge"
"3946","RPL23AP30",0,0,3,1,"NotAge"
"3947","RPL23AP42",0,0,9,3,"NotAge"
"3948","RPL23AP43",0,0,4,3,"NotAge"
"3949","RPL24",0,0,9,3,"NotAge"
"3950","RPL26",0,0,9,3,"NotAge"
"3951","RPL26P36",0,0,5,2,"NotAge"
"3952","RPL27",0,0,9,3,"NotAge"
"3953","RPL27A",0,0,9,3,"NotAge"
"3954","RPL28",0,0,5,3,"NotAge"
"3955","RPL29",0,0,9,3,"NotAge"
"3956","RPL29P4",0,0,9,3,"NotAge"
"3957","RPL3",0,0,9,3,"NotAge"
"3958","RPL30",0,0,9,3,"NotAge"
"3959","RPL30-AS1",0,0,9,3,"NotAge"
"3960","RPL31",0,0,9,3,"NotAge"
"3961","RPL31P19",0,0,4,3,"NotAge"
"3962","RPL32",0,0,9,3,"NotAge"
"3963","RPL34",0,0,9,3,"NotAge"
"3964","RPL35",0,0,9,3,"NotAge"
"3965","RPL35AP2",0,0,7,2,"NotAge"
"3966","RPL35AP7",0,0,23,6,"NotAge"
"3967","RPL36",0,0,9,3,"NotAge"
"3968","RPL36A-HNRNPH2",0,0,4,2,"NotAge"
"3969","RPL36AP21",0,0,1,1,"NotAge"
"3970","RPL36AP37",0,0,9,3,"NotAge"
"3971","RPL36AP7",0,0,9,3,"NotAge"
"3972","RPL37",0,0,9,3,"NotAge"
"3973","RPL37P24",0,0,4,2,"NotAge"
"3974","RPL38",0,0,9,3,"NotAge"
"3975","RPL39P3",0,0,9,3,"NotAge"
"3976","RPL3P2",0,0,9,3,"NotAge"
"3977","RPL3P4",0,0,9,3,"NotAge"
"3978","RPL4",0,0,9,3,"NotAge"
"3979","RPL41",0,0,9,3,"NotAge"
"3980","RPL4P4",0,0,9,3,"NotAge"
"3981","RPL4P5",0,0,5,2,"NotAge"
"3982","RPL5",0,0,9,3,"NotAge"
"3983","RPL5P34",0,0,9,3,"NotAge"
"3984","RPL5P4",0,0,9,3,"NotAge"
"3985","RPL6P10",0,0,9,3,"NotAge"
"3986","RPL6P19",0,0,4,2,"NotAge"
"3987","RPL6P2",0,0,1,1,"NotAge"
"3988","RPL6P27",0,0,9,3,"NotAge"
"3989","RPL7",0,0,9,3,"NotAge"
"3990","RPL7A",0,0,9,3,"NotAge"
"3991","RPL7AP11",0,0,4,2,"NotAge"
"3992","RPL7AP30",0,0,9,3,"NotAge"
"3993","RPL7AP6",0,0,9,3,"NotAge"
"3994","RPL7AP65",0,0,9,5,"NotAge"
"3995","RPL7P47",0,0,9,3,"NotAge"
"3996","RPL7P6",0,0,11,3,"NotAge"
"3997","RPL9P7",0,0,9,3,"NotAge"
"3998","RPLP0",0,0,9,3,"NotAge"
"3999","RPLP0P9",0,0,9,3,"NotAge"
"4000","RPLP1",0,0,6,3,"NotAge"
"4001","RPRD2",0,0,3,2,"NotAge"
"4002","RPS10",0,0,9,3,"NotAge"
"4003","RPS10-NUDT3",0,0,9,3,"NotAge"
"4004","RPS11",0,0,9,3,"NotAge"
"4005","RPS11P5",0,0,1,1,"NotAge"
"4006","RPS12",0,0,9,3,"NotAge"
"4007","RPS12P5",0,0,21,7,"NotAge"
"4008","RPS13",0,0,9,3,"NotAge"
"4009","RPS14",0,0,9,3,"NotAge"
"4010","RPS15",0,0,9,3,"NotAge"
"4011","RPS15A",0,0,9,3,"NotAge"
"4012","RPS15AP30",0,0,2,1,"NotAge"
"4013","RPS15P4",0,0,6,3,"NotAge"
"4014","RPS16",0,0,6,3,"NotAge"
"4015","RPS18",0,0,9,3,"NotAge"
"4016","RPS18P5",0,0,9,3,"NotAge"
"4017","RPS19",0,0,9,3,"NotAge"
"4018","RPS2",0,0,9,3,"NotAge"
"4019","RPS20",0,0,9,3,"NotAge"
"4020","RPS20P32",0,0,5,2,"NotAge"
"4021","RPS21",0,0,9,3,"NotAge"
"4022","RPS23P8",0,0,9,3,"NotAge"
"4023","RPS24",0,0,9,3,"NotAge"
"4024","RPS24P7",0,0,2,2,"NotAge"
"4025","RPS24P8",0,0,9,3,"NotAge"
"4026","RPS26P15",0,0,2,1,"NotAge"
"4027","RPS27A",0,0,9,3,"NotAge"
"4028","RPS27AP5",0,0,4,2,"NotAge"
"4029","RPS27AP6",0,0,3,1,"NotAge"
"4030","RPS27P4",0,0,9,3,"NotAge"
"4031","RPS27P8",0,0,9,3,"NotAge"
"4032","RPS28P7",0,0,13,5,"NotAge"
"4033","RPS28P8",0,0,20,7,"NotAge"
"4034","RPS2P5",0,0,6,3,"NotAge"
"4035","RPS3",0,0,9,3,"NotAge"
"4036","RPS3AP38",0,0,4,2,"NotAge"
"4037","RPS3AP6",0,0,9,3,"NotAge"
"4038","RPS5",0,0,8,3,"NotAge"
"4039","RPS6KB2",0,0,1,1,"NotAge"
"4040","RPS7",0,0,9,3,"NotAge"
"4041","RPS8",0,0,9,3,"NotAge"
"4042","RPS9",0,0,9,3,"NotAge"
"4043","RPSAP12",0,0,9,3,"NotAge"
"4044","RPSAP14",0,0,3,1,"NotAge"
"4045","RPSAP15",0,0,9,3,"NotAge"
"4046","RPSAP64",0,0,6,3,"NotAge"
"4047","RTBDN",0,0,14,6,"NotAge"
"4048","RTF2",0,0,3,2,"NotAge"
"4049","RTN1",0,0,18,6,"NotAge"
"4050","RTRAF",0,0,4,2,"NotAge"
"4051","SAFB",0,0,6,3,"NotAge"
"4052","SAFB2",0,0,4,3,"NotAge"
"4053","SAP30BP",0,0,2,2,"NotAge"
"4054","SART1",0,0,9,5,"NotAge"
"4055","SCAF1",0,0,1,1,"NotAge"
"4056","SCAF11",0,0,2,1,"NotAge"
"4057","SCAF4",0,0,1,1,"NotAge"
"4058","SCAMP2",0,0,1,1,"NotAge"
"4059","SCAP",0,0,2,1,"NotAge"
"4060","SCD5",0,0,23,6,"NotAge"
"4061","SCG3",0,0,9,3,"NotAge"
"4062","SCN1A",0,0,5,2,"NotAge"
"4063","SCN1B",0,0,16,7,"NotAge"
"4064","SCN2A",0,0,3,1,"NotAge"
"4065","SCN2B",0,0,29,8,"NotAge"
"4066","SCN3B",0,0,15,4,"NotAge"
"4067","SCNN1B",0,0,3,2,"NotAge"
"4068","SCRT1",0,0,16,7,"NotAge"
"4069","SDR39U1",0,0,7,3,"NotAge"
"4070","SEC24B",0,0,2,1,"NotAge"
"4071","SEC61A1",0,0,6,4,"NotAge"
"4072","SEC63P1",0,0,1,1,"NotAge"
"4073","SEMA3B",0,0,5,2,"NotAge"
"4074","SENP3",0,0,3,1,"NotAge"
"4075","SENP3-EIF4A1",0,0,3,1,"NotAge"
"4076","SEPTIN4",0,0,21,7,"NotAge"
"4077","SEPTIN4-AS1",0,0,28,8,"NotAge"
"4078","SERBP1",0,0,5,2,"NotAge"
"4079","SERBP1P2",0,0,1,1,"NotAge"
"4080","SERBP1P6",0,0,1,1,"NotAge"
"4081","SERF2",0,0,1,1,"NotAge"
"4082","SERP1",0,0,2,1,"NotAge"
"4083","SERP2",0,0,18,6,"NotAge"
"4084","SERPINA4",0,0,9,5,"NotAge"
"4085","SERPINA6",0,0,13,7,"NotAge"
"4086","SERPINA7",0,0,13,7,"NotAge"
"4087","SERPINB4",0,0,3,2,"NotAge"
"4088","SERPINC1",0,0,9,5,"NotAge"
"4089","SERPIND1",0,0,13,7,"NotAge"
"4090","SERPINE2",0,0,5,4,"NotAge"
"4091","SERPINF2",0,0,8,4,"NotAge"
"4092","SERPINI1",0,0,22,6,"NotAge"
"4093","SETD1A",0,0,3,2,"NotAge"
"4094","SETDB1",0,0,8,3,"NotAge"
"4095","SETP15",0,0,8,3,"NotAge"
"4096","SEZ6L2",0,0,10,3,"NotAge"
"4097","SF1",0,0,7,3,"NotAge"
"4098","SF3A2",0,0,4,2,"NotAge"
"4099","SF3B1",0,0,5,2,"NotAge"
"4100","SF3B2",0,0,11,5,"NotAge"
"4101","SF3B4",0,0,8,4,"NotAge"
"4102","SFPQ",0,0,2,2,"NotAge"
"4103","SFPQP1",0,0,1,1,"NotAge"
"4104","SFR1P2",0,0,17,6,"NotAge"
"4105","SFSWAP",0,0,7,2,"NotAge"
"4106","SFTPC",0,0,15,6,"NotAge"
"4107","SGIP1",0,0,6,2,"NotAge"
"4108","SGSM1",0,0,12,4,"NotAge"
"4109","SGSM3",0,0,2,2,"NotAge"
"4110","SGTA",0,0,2,1,"NotAge"
"4111","SH3GL2",0,0,27,7,"NotAge"
"4112","SH3GL3",0,0,12,4,"NotAge"
"4113","SH3GLB1",0,0,4,3,"NotAge"
"4114","SHC3",0,0,7,4,"NotAge"
"4115","SHKBP1",0,0,1,1,"NotAge"
"4116","SHROOM1",0,0,2,1,"NotAge"
"4117","SHROOM2P1",0,0,9,3,"NotAge"
"4118","SIAH2-AS1",0,0,2,1,"NotAge"
"4119","SIM1-AS1",0,0,9,3,"NotAge"
"4120","SIRT6",0,0,5,3,"Age"
"4121","SLC12A3",0,0,2,1,"NotAge"
"4122","SLC12A5",0,0,25,7,"NotAge"
"4123","SLC17A7",0,0,20,7,"NotAge"
"4124","SLC1A6",0,0,20,7,"NotAge"
"4125","SLC20A1P1",0,0,11,3,"NotAge"
"4126","SLC22A17",0,0,20,7,"NotAge"
"4127","SLC24A2",0,0,5,2,"NotAge"
"4128","SLC25A23",0,0,11,4,"NotAge"
"4129","SLC25A3",0,0,7,3,"NotAge"
"4130","SLC26A4-AS1",0,0,9,3,"NotAge"
"4131","SLC2A2",0,0,2,2,"NotAge"
"4132","SLC30A3",0,0,19,7,"NotAge"
"4133","SLC32A1",0,0,20,7,"NotAge"
"4134","SLC35C2P1",0,0,4,3,"NotAge"
"4135","SLC39A12",0,0,18,5,"NotAge"
"4136","SLC39A5",0,0,8,4,"NotAge"
"4137","SLC45A1",0,0,18,7,"NotAge"
"4138","SLC45A2",0,0,13,7,"NotAge"
"4139","SLC4A4",0,0,5,2,"NotAge"
"4140","SLC5A11",0,0,13,4,"NotAge"
"4141","SLC5A4",0,0,1,1,"NotAge"
"4142","SLC6A1",0,0,29,8,"NotAge"
