"","Gen","ARD_Pleiotropy","ARC_Pleiotropy","iARD_Interactor","iARC_Interactor","GenAge"
"3067","COL9A2",0,0,5,2,"NotAge"
"3068","COL9A3",0,0,5,2,"NotAge"
"3069","COLGALT1",0,0,1,1,"NotAge"
"3070","COLGALT2",0,0,1,1,"NotAge"
"3071","COMMD3-BMI1",0,0,2,1,"NotAge"
"3072","COMT",0,0,2,1,"NotAge"
"3073","CPS1",0,0,3,1,"NotAge"
"3074","CPSF1",0,0,1,1,"NotAge"
"3075","CPSF2",0,0,1,1,"NotAge"
"3076","CPSF3",0,0,1,1,"NotAge"
"3077","CPSF4",0,0,1,1,"NotAge"
"3078","CPSF4L",0,0,1,1,"NotAge"
"3079","CPT1A",0,0,7,3,"NotAge"
"3080","CPT1B",0,0,7,3,"NotAge"
"3081","CPT1C",0,0,7,3,"NotAge"
"3082","CPT2",0,0,3,1,"NotAge"
"3083","CRB3",0,0,2,1,"NotAge"
"3084","CREB1",0,0,11,4,"Age"
"3085","CREB3",0,0,10,4,"NotAge"
"3086","CREB3L2",0,0,10,4,"NotAge"
"3087","CREB3L3",0,0,10,4,"NotAge"
"3088","CREB5",0,0,10,4,"NotAge"
"3089","CREM",0,0,2,2,"NotAge"
"3090","CRH",0,0,8,4,"NotAge"
"3091","CRHR2",0,0,1,1,"NotAge"
"3092","CRK",0,0,6,2,"NotAge"
"3093","CRKL",0,0,6,2,"NotAge"
"3094","CRTC2",0,0,3,3,"NotAge"
"3095","CRY1",0,0,1,1,"NotAge"
"3096","CRY2",0,0,1,1,"NotAge"
"3097","CSAD",0,0,9,4,"NotAge"
"3098","CSF1R",0,0,11,3,"NotAge"
"3099","CSF2",0,0,6,2,"NotAge"
"3100","CSF2RA",0,0,3,1,"NotAge"
"3101","CSF2RB",0,0,1,1,"NotAge"
"3102","CSF3",0,0,4,2,"NotAge"
"3103","CSF3R",0,0,5,2,"NotAge"
"3104","CSH1",0,0,4,2,"NotAge"
"3105","CSH2",0,0,4,2,"NotAge"
"3106","CSNK1A1",0,0,1,1,"NotAge"
"3107","CSNK1A1L",0,0,1,1,"NotAge"
"3108","CSNK1E",0,0,1,1,"Age"
"3109","CSNK2A1",0,0,5,2,"NotAge"
"3110","CSNK2A2",0,0,5,2,"NotAge"
"3111","CSNK2A3",0,0,5,2,"NotAge"
"3112","CSNK2B",0,0,5,2,"NotAge"
"3113","CTBP1",0,0,4,1,"NotAge"
"3114","CTBP2",0,0,4,1,"NotAge"
"3115","CTF1",0,0,3,2,"Age"
"3116","CTH",0,0,1,1,"NotAge"
"3117","CTNNA1",0,0,1,1,"NotAge"
"3118","CTNNA2",0,0,1,1,"NotAge"
"3119","CTNNA3",0,0,1,1,"NotAge"
"3120","CTNNB1",0,0,7,3,"Age"
"3121","CTNND1",0,0,3,1,"NotAge"
"3122","CTPS1",0,0,5,2,"NotAge"
"3123","CTPS2",0,0,5,2,"NotAge"
"3124","CTSD",0,0,2,1,"NotAge"
"3125","CTSK",0,0,4,2,"NotAge"
"3126","CTTN",0,0,6,2,"NotAge"
"3127","CUL1",0,0,2,2,"NotAge"
"3128","CUL3",0,0,1,1,"NotAge"
"3129","CX3CL1",0,0,3,1,"NotAge"
"3130","CX3CR1",0,0,3,2,"NotAge"
"3131","CXCL1",0,0,4,2,"NotAge"
"3132","CXCL10",0,0,4,2,"NotAge"
"3133","CXCL11",0,0,3,1,"NotAge"
"3134","CXCL12",0,0,4,2,"NotAge"
"3135","CXCL13",0,0,3,1,"NotAge"
"3136","CXCL14",0,0,3,1,"NotAge"
"3137","CXCL16",0,0,3,1,"NotAge"
"3138","CXCL2",0,0,4,2,"NotAge"
"3139","CXCL3",0,0,4,2,"NotAge"
"3140","CXCL5",0,0,4,2,"NotAge"
"3141","CXCL6",0,0,4,2,"NotAge"
"3142","CXCL8",0,0,12,6,"NotAge"
"3143","CXCL9",0,0,3,1,"NotAge"
"3144","CXCR1",0,0,6,3,"NotAge"
"3145","CXCR2",0,0,6,3,"NotAge"
"3146","CXCR3",0,0,3,2,"NotAge"
"3147","CXCR4",0,0,7,3,"NotAge"
"3148","CXCR5",0,0,3,2,"NotAge"
"3149","CXCR6",0,0,3,2,"NotAge"
"3150","CXXC4",0,0,3,1,"NotAge"
"3151","CYBA",0,0,1,1,"NotAge"
"3152","CYBB",0,0,5,2,"NotAge"
"3153","CYCS",0,0,2,1,"NotAge"
"3154","CYFIP1",0,0,1,1,"NotAge"
"3155","CYP11B1",0,0,4,3,"NotAge"
"3156","CYP11B2",0,0,4,3,"NotAge"
"3157","CYP17A1",0,0,2,2,"NotAge"
"3158","CYP19A1",0,0,2,1,"NotAge"
"3159","CYP1A2",0,0,8,4,"NotAge"
"3160","CYP1B1",0,0,4,2,"NotAge"
"3161","CYP21A2",0,0,2,1,"NotAge"
"3162","CYP24A1",0,0,1,1,"NotAge"
"3163","CYP26A1",0,0,2,1,"NotAge"
"3164","CYP26B1",0,0,2,1,"NotAge"
"3165","CYP26C1",0,0,2,1,"NotAge"
"3166","CYP27A1",0,0,5,2,"NotAge"
"3167","CYP2A13",0,0,4,2,"NotAge"
"3168","CYP2A6",0,0,6,3,"NotAge"
"3169","CYP2A7",0,0,6,3,"NotAge"
"3170","CYP2B6",0,0,9,4,"NotAge"
"3171","CYP2C18",0,0,4,2,"NotAge"
"3172","CYP2C8",0,0,9,4,"NotAge"
"3173","CYP2C9",0,0,9,4,"NotAge"
"3174","CYP2D6",0,0,2,1,"NotAge"
"3175","CYP2D7",0,0,2,1,"NotAge"
"3176","CYP2E1",0,0,11,5,"NotAge"
"3177","CYP2F1",0,0,4,2,"NotAge"
"3178","CYP2J2",0,0,8,4,"NotAge"
"3179","CYP2R1",0,0,1,1,"NotAge"
"3180","CYP2S1",0,0,4,2,"NotAge"
"3181","CYP2U1",0,0,11,5,"NotAge"
"3182","CYP2W1",0,0,2,1,"NotAge"
"3183","CYP3A4",0,0,8,4,"NotAge"
"3184","CYP3A5",0,0,4,2,"NotAge"
"3185","CYP3A7",0,0,2,1,"NotAge"
"3186","CYP3A7-CYP3A51P",0,0,2,1,"NotAge"
"3187","CYP4F2",0,0,6,3,"NotAge"
"3188","CYP4F3",0,0,6,3,"NotAge"
"3189","CYP4F8",0,0,5,3,"NotAge"
"3190","CYP7A1",0,0,1,1,"NotAge"
"3191","D1071",0,0,31,8,"NotAge"
"3192","D1073",0,0,4,1,"NotAge"
"3193","D1074",0,0,2,2,"NotAge"
"3194","D1075",0,0,30,7,"NotAge"
"3195","D1076",0,0,7,3,"NotAge"
"3196","D1077",0,0,8,3,"NotAge"
"3197","D1082",0,0,9,3,"NotAge"
"3198","D1085",0,0,10,3,"NotAge"
"3199","D1089",0,0,1,1,"NotAge"
"3200","D1091",0,0,15,5,"NotAge"
"3201","D1092",0,0,15,5,"NotAge"
"3202","D1094",0,0,6,2,"NotAge"
"3203","D1095",0,0,1,1,"NotAge"
"3204","D1098",0,0,1,1,"NotAge"
"3205","D1111",0,0,8,3,"NotAge"
"3206","D1112",0,0,9,2,"NotAge"
"3207","D1153",0,0,14,6,"NotAge"
"3208","D1154",0,0,2,1,"NotAge"
"3209","D1155",0,0,7,3,"NotAge"
"3210","D1156",0,0,11,3,"NotAge"
"3211","D1158",0,0,1,1,"NotAge"
"3212","D1159",0,0,11,5,"NotAge"
"3213","D1182",0,0,13,3,"NotAge"
"3214","D1183",0,0,13,3,"NotAge"
"3215","D1218",0,0,2,2,"NotAge"
"3216","D1222",0,0,1,1,"NotAge"
"3217","D1245",0,0,24,6,"NotAge"
"3218","D1248",0,0,5,2,"NotAge"
"3219","D1249",0,0,24,6,"NotAge"
"3220","D1250",0,0,17,6,"NotAge"
"3221","D1251",0,0,26,6,"NotAge"
"3222","D1268",0,0,8,3,"NotAge"
"3223","D1269",0,0,14,6,"NotAge"
"3224","D1280",0,0,1,1,"NotAge"
"3225","D1284",0,0,12,6,"NotAge"
"3226","D1303",0,0,9,3,"NotAge"
"3227","D1304",0,0,1,1,"NotAge"
"3228","D1312",0,0,10,5,"NotAge"
"3229","D1319",0,0,10,3,"NotAge"
"3230","D1320",0,0,3,1,"NotAge"
"3231","D1321",0,0,17,5,"NotAge"
"3232","D1348",0,0,11,4,"NotAge"
"3233","D1351",0,0,3,1,"NotAge"
"3234","D1369",0,0,3,2,"NotAge"
"3235","D1416",0,0,14,6,"NotAge"
"3236","D1502",0,0,5,2,"NotAge"
"3237","D1504",0,0,1,1,"NotAge"
"3238","D1518",0,0,1,1,"NotAge"
"3239","D1523",0,0,9,3,"NotAge"
"3240","D1524",0,0,15,6,"NotAge"
"3241","D1525",0,0,10,4,"NotAge"
"3242","D1526",0,0,21,6,"NotAge"
"3243","D1532",0,0,6,1,"NotAge"
"3244","D1536",0,0,24,4,"NotAge"
"3245","D1537",0,0,1,1,"NotAge"
"3246","D1595",0,0,3,1,"NotAge"
"3247","D1597",0,0,1,1,"NotAge"
"3248","DAAM1",0,0,3,1,"NotAge"
"3249","DAAM2",0,0,3,1,"NotAge"
"3250","DAB2",0,0,2,1,"NotAge"
"3251","DAG1",0,0,4,3,"NotAge"
"3252","DBT",0,0,3,2,"NotAge"
"3253","DCK",0,0,1,1,"NotAge"
"3254","DCN",0,0,1,1,"NotAge"
"3255","DCTN1",0,0,1,1,"NotAge"
"3256","DCTN3",0,0,1,1,"NotAge"
"3257","DCTN4",0,0,1,1,"NotAge"
"3258","DCTN5",0,0,1,1,"NotAge"
"3259","DCTN6",0,0,1,1,"NotAge"
"3260","DCTPP1",0,0,5,2,"NotAge"
"3261","DDC",0,0,4,2,"NotAge"
"3262","DDIT4",0,0,1,1,"NotAge"
"3263","DDX58",0,0,3,2,"NotAge"
"3264","DEFB4A",0,0,3,2,"NotAge"
"3265","DEFB4B",0,0,3,2,"NotAge"
"3266","DEGS1",0,0,3,3,"NotAge"
"3267","DEGS2",0,0,3,3,"NotAge"
"3268","DERA",0,0,3,2,"NotAge"
"3269","DGAT1",0,0,7,3,"Age"
"3270","DGAT2",0,0,7,3,"NotAge"
"3271","DGKA",0,0,7,3,"NotAge"
"3272","DGKD",0,0,7,3,"NotAge"
"3273","DGKG",0,0,7,3,"NotAge"
"3274","DGKH",0,0,7,3,"NotAge"
"3275","DGKI",0,0,7,3,"NotAge"
"3276","DGKK",0,0,7,3,"NotAge"
"3277","DGKQ",0,0,7,3,"NotAge"
"3278","DGLUCY",0,0,3,1,"NotAge"
"3279","DGUOK",0,0,1,1,"NotAge"
"3280","DHFR",0,0,1,1,"NotAge"
"3281","DHFR2",0,0,1,1,"NotAge"
"3282","DHH",0,0,2,1,"NotAge"
"3283","DHX58",0,0,1,1,"NotAge"
"3284","DKK1",0,0,3,2,"NotAge"
"3285","DKK2",0,0,3,2,"NotAge"
"3286","DKK4",0,0,3,2,"NotAge"
"3287","DLAT",0,0,2,2,"NotAge"
"3288","DLD",0,0,2,2,"NotAge"
"3289","DLGAP1",0,0,3,1,"NotAge"
"3290","DLL1",0,0,2,1,"NotAge"
"3291","DLL3",0,0,2,1,"Age"
"3292","DLL4",0,0,2,1,"NotAge"
"3293","DLST",0,0,1,1,"NotAge"
"3294","DMP1",0,0,2,1,"NotAge"
"3295","DNMT1",0,0,1,1,"NotAge"
"3296","DNMT3B",0,0,1,1,"NotAge"
"3297","DOCK1",0,0,4,1,"NotAge"
"3298","DOT1L",0,0,4,2,"NotAge"
"3299","DPF1",0,0,6,2,"NotAge"
"3300","DPF3",0,0,6,2,"NotAge"
"3301","DPYSL2",0,0,1,1,"NotAge"
"3302","DRD1",0,0,1,1,"NotAge"
"3303","DRD2",0,0,7,3,"NotAge"
"3304","DRD3",0,0,4,3,"NotAge"
"3305","DTYMK",0,0,5,2,"NotAge"
"3306","DUSP6",0,0,3,1,"NotAge"
"3307","DUT",0,0,5,2,"NotAge"
"3308","DVL1",0,0,5,3,"NotAge"
"3309","DVL3",0,0,5,3,"NotAge"
"3310","DYNC1H1",0,0,1,1,"NotAge"
"3311","DYNC1I2",0,0,1,1,"NotAge"
"3312","DYNC1LI1",0,0,1,1,"NotAge"
"3313","DYNC1LI2",0,0,1,1,"NotAge"
"3314","DYNC2H1",0,0,1,1,"NotAge"
"3315","DYNLL1",0,0,1,1,"NotAge"
"3316","DYNLL2",0,0,1,1,"NotAge"
"3317","DYNLRB1",0,0,1,1,"NotAge"
"3318","DYNLRB2",0,0,1,1,"NotAge"
"3319","DYNLT1",0,0,1,1,"NotAge"
"3320","DYNLT3",0,0,1,1,"NotAge"
"3321","E2F2",0,0,1,1,"NotAge"
"3322","E2F5",0,0,1,1,"NotAge"
"3323","EBAG9",0,0,2,1,"NotAge"
"3324","ECHS1",0,0,5,3,"NotAge"
"3325","EDN1",0,0,1,1,"NotAge"
"3326","EDNRA",0,0,1,1,"NotAge"
"3327","EDNRB",0,0,1,1,"NotAge"
"3328","EEA1",0,0,1,1,"NotAge"
"3329","EEF2K",0,0,1,1,"NotAge"
"3330","EFCAB7",0,0,1,1,"NotAge"
"3331","EFNA2",0,0,4,2,"NotAge"
"3332","EFNA3",0,0,4,2,"NotAge"
"3333","EFNA4",0,0,4,2,"NotAge"
"3334","EFNA5",0,0,4,2,"NotAge"
"3335","EFNB1",0,0,2,1,"NotAge"
"3336","EFNB2",0,0,2,1,"NotAge"
"3337","EFNB3",0,0,2,1,"NotAge"
"3338","EGF",0,0,6,3,"Age"
"3339","EGFR",0,0,8,3,"Age"
"3340","EGR1",0,0,6,3,"Age"
"3341","EGR2",0,0,5,2,"NotAge"
"3342","EGR3",0,0,3,2,"NotAge"
"3343","EHHADH",0,0,5,3,"NotAge"
"3344","EHMT1",0,0,4,2,"NotAge"
"3345","EHMT2",0,0,4,2,"NotAge"
"3346","EIF2AK1",0,0,3,1,"NotAge"
"3347","EIF2AK2",0,0,3,1,"NotAge"
"3348","EIF2AK3",0,0,3,1,"NotAge"
"3349","EIF2AK4",0,0,3,1,"NotAge"
"3350","EIF2S1",0,0,1,1,"NotAge"
"3351","EIF4EBP1",0,0,1,1,"NotAge"
"3352","ELAVL1",0,0,1,1,"NotAge"
"3353","ELMO2",0,0,2,1,"NotAge"
"3354","EMP1",0,0,2,1,"NotAge"
"3355","EMP2",0,0,2,1,"NotAge"
"3356","ENO1",0,0,1,1,"NotAge"
"3357","ENO2",0,0,1,1,"NotAge"
"3358","ENO3",0,0,1,1,"NotAge"
"3359","ENO4",0,0,1,1,"NotAge"
"3360","ENPP1",0,0,12,4,"NotAge"
"3361","ENPP2",0,0,5,3,"NotAge"
"3362","ENPP3",0,0,12,4,"NotAge"
"3363","ENPP6",0,0,5,3,"NotAge"
"3364","ENPP7",0,0,2,2,"NotAge"
"3365","ENTPD1",0,0,12,4,"NotAge"
"3366","ENTPD2",0,0,5,2,"NotAge"
"3367","ENTPD3",0,0,12,4,"NotAge"
"3368","ENTPD4",0,0,6,3,"NotAge"
"3369","ENTPD5",0,0,6,3,"NotAge"
"3370","ENTPD6",0,0,6,3,"NotAge"
"3371","ENTPD8",0,0,12,4,"NotAge"
"3372","EP300",0,0,15,5,"Age"
"3373","EPAS1",0,0,4,3,"NotAge"
"3374","EPB41L4B",0,0,1,1,"NotAge"
"3375","EPHA1",0,0,1,1,"NotAge"
"3376","EPHA2",0,0,6,3,"NotAge"
"3377","EPHA3",0,0,1,1,"NotAge"
"3378","EPHA4",0,0,1,1,"NotAge"
"3379","EPHA5",0,0,1,1,"NotAge"
"3380","EPHA6",0,0,1,1,"NotAge"
"3381","EPHA7",0,0,1,1,"NotAge"
"3382","EPHA8",0,0,1,1,"NotAge"
"3383","EPHX1",0,0,4,2,"NotAge"
"3384","EPHX2",0,0,1,1,"NotAge"
"3385","EPHX3",0,0,1,1,"NotAge"
"3386","EPHX4",0,0,1,1,"NotAge"
"3387","EPN1",0,0,1,1,"NotAge"
"3388","EPN2",0,0,1,1,"NotAge"
"3389","EPN3",0,0,1,1,"NotAge"
"3390","EPO",0,0,5,2,"NotAge"
"3391","EPS15L1",0,0,1,1,"NotAge"
"3392","ERBB2",0,0,8,3,"Age"
"3393","ERBB3",0,0,6,3,"NotAge"
"3394","ERBB4",0,0,6,3,"NotAge"
"3395","ERBIN",0,0,3,1,"NotAge"
"3396","EREG",0,0,4,2,"NotAge"
"3397","ERO1A",0,0,7,3,"NotAge"
"3398","ERO1B",0,0,6,2,"NotAge"
"3399","ESAM",0,0,2,1,"NotAge"
"3400","ESPL1",0,0,2,1,"NotAge"
"3401","ESR2",0,0,6,2,"NotAge"
"3402","ETF1",0,0,1,1,"NotAge"
"3403","ETS1",0,0,10,4,"NotAge"
"3404","EVC",0,0,1,1,"NotAge"
"3405","EVC2",0,0,1,1,"NotAge"
"3406","EZH1",0,0,4,2,"NotAge"
"3407","EZH2",0,0,4,2,"NotAge"
"3408","EZR",0,0,2,1,"NotAge"
"3409","F11R",0,0,1,1,"NotAge"
"3410","F13A1",0,0,1,1,"NotAge"
"3411","F13B",0,0,1,1,"NotAge"
"3412","F2R",0,0,6,2,"NotAge"
"3413","F2RL1",0,0,5,1,"NotAge"
"3414","F2RL2",0,0,5,1,"NotAge"
"3415","F2RL3",0,0,5,1,"NotAge"
"3416","FABP4",0,0,5,2,"NotAge"
"3417","FADD",0,0,1,1,"NotAge"
"3418","FADS2",0,0,5,3,"NotAge"
"3419","FAN1",0,0,1,1,"NotAge"
"3420","FANCD2",0,0,1,1,"NotAge"
"3421","FANCI",0,0,1,1,"NotAge"
"3422","FASN",0,0,1,1,"NotAge"
"3423","FBP1",0,0,4,1,"NotAge"
"3424","FBP2",0,0,4,1,"NotAge"
"3425","FBXO43",0,0,5,3,"NotAge"
"3426","FBXO5",0,0,1,1,"NotAge"
"3427","FCER2",0,0,1,1,"NotAge"
"3428","FCGR1A",0,0,3,1,"NotAge"
"3429","FECH",0,0,3,1,"NotAge"
"3430","FES",0,0,1,1,"NotAge"
"3431","FGA",0,0,2,1,"NotAge"
"3432","FGB",0,0,2,1,"NotAge"
"3433","FGD1",0,0,3,2,"NotAge"
"3434","FGD3",0,0,3,2,"NotAge"
"3435","FGF1",0,0,4,2,"NotAge"
"3436","FGF10",0,0,6,3,"NotAge"
"3437","FGF16",0,0,6,3,"NotAge"
"3438","FGF17",0,0,6,3,"NotAge"
"3439","FGF18",0,0,6,3,"NotAge"
"3440","FGF19",0,0,4,2,"NotAge"
"3441","FGF2",0,0,4,2,"NotAge"
"3442","FGF20",0,0,6,3,"NotAge"
"3443","FGF21",0,0,5,2,"Age"
"3444","FGF22",0,0,6,3,"NotAge"
"3445","FGF3",0,0,6,3,"NotAge"
"3446","FGF4",0,0,6,3,"NotAge"
"3447","FGF5",0,0,6,3,"NotAge"
"3448","FGF6",0,0,6,3,"NotAge"
"3449","FGF7",0,0,6,3,"NotAge"
"3450","FGF8",0,0,6,3,"NotAge"
"3451","FGF9",0,0,6,3,"NotAge"
"3452","FGFR1",0,0,6,3,"Age"
"3453","FGFR2",0,0,8,3,"NotAge"
"3454","FGFR4",0,0,8,3,"NotAge"
"3455","FGG",0,0,2,1,"NotAge"
"3456","FGR",0,0,2,1,"NotAge"
"3457","FH",0,0,1,1,"NotAge"
"3458","FHL1",0,0,3,1,"NotAge"
"3459","FIG4",0,0,1,1,"NotAge"
"3460","FIP1L1",0,0,1,1,"NotAge"
"3461","FLNA",0,0,5,2,"NotAge"
"3462","FLNB",0,0,5,2,"NotAge"
"3463","FLNC",0,0,5,2,"NotAge"
"3464","FLT3",0,0,8,3,"NotAge"
"3465","FLT3LG",0,0,4,2,"NotAge"
"3466","FLT4",0,0,6,3,"NotAge"
"3467","FMOD",0,0,1,1,"NotAge"
"3468","FN1",0,0,5,2,"NotAge"
"3469","FOS",0,0,13,4,"Age"
"3470","FOSL1",0,0,4,1,"NotAge"
"3471","FOXM1",0,0,4,2,"Age"
"3472","FOXO1",0,0,15,5,"Age"
"3473","FOXO3",0,0,12,4,"Age"
"3474","FOXO4",0,0,12,4,"Age"
"3475","FOXO6",0,0,12,4,"NotAge"
"3476","FOXP3",0,0,7,2,"NotAge"
"3477","FPR1",0,0,2,2,"NotAge"
"3478","FPR2",0,0,2,2,"NotAge"
"3479","FPR3",0,0,2,2,"NotAge"
"3480","FRAT1",0,0,3,1,"NotAge"
"3481","FRAT2",0,0,3,1,"NotAge"
"3482","FRS2",0,0,4,2,"NotAge"
"3483","FRZB",0,0,1,1,"NotAge"
"3484","FSHB",0,0,6,3,"NotAge"
"3485","FSHR",0,0,1,1,"NotAge"
"3486","FTCD",0,0,1,1,"NotAge"
"3487","FUNDC1",0,0,3,1,"NotAge"
"3488","FUT1",0,0,2,1,"NotAge"
"3489","FUT2",0,0,2,1,"NotAge"
"3490","FUT3",0,0,2,1,"NotAge"
"3491","FUT4",0,0,2,1,"NotAge"
"3492","FUT5",0,0,2,1,"NotAge"
"3493","FUT6",0,0,2,1,"NotAge"
"3494","FUT9",0,0,2,1,"NotAge"
"3495","FXYD1",0,0,5,2,"NotAge"
"3496","FXYD2",0,0,2,1,"NotAge"
"3497","FYB1",0,0,1,1,"NotAge"
"3498","FYCO1",0,0,2,1,"NotAge"
"3499","FYN",0,0,4,3,"NotAge"
"3500","FZD1",0,0,8,3,"NotAge"
"3501","FZD10",0,0,8,3,"NotAge"
"3502","FZD2",0,0,8,3,"NotAge"
"3503","FZD3",0,0,8,3,"NotAge"
"3504","FZD4",0,0,8,3,"NotAge"
"3505","FZD5",0,0,8,3,"NotAge"
"3506","FZD6",0,0,8,3,"NotAge"
"3507","FZD7",0,0,8,3,"NotAge"
"3508","FZD8",0,0,8,3,"NotAge"
"3509","FZD9",0,0,8,3,"NotAge"
"3510","FZR1",0,0,6,3,"NotAge"
"3511","G6PC",0,0,2,2,"NotAge"
"3512","G6PC2",0,0,2,2,"NotAge"
"3513","G6PC3",0,0,2,2,"NotAge"
"3514","GAB1",0,0,5,2,"NotAge"
"3515","GAB2",0,0,4,2,"NotAge"
"3516","GABARAPL1",0,0,6,3,"NotAge"
"3517","GABARAPL2",0,0,6,3,"NotAge"
"3518","GABBR1",0,0,6,4,"NotAge"
"3519","GABBR2",0,0,6,4,"NotAge"
"3520","GABRA1",0,0,3,1,"NotAge"
"3521","GABRA2",0,0,3,1,"NotAge"
"3522","GABRA3",0,0,3,1,"NotAge"
"3523","GABRA4",0,0,3,1,"NotAge"
"3524","GABRA5",0,0,3,1,"NotAge"
"3525","GABRA6",0,0,3,1,"NotAge"
"3526","GABRB1",0,0,3,1,"NotAge"
"3527","GABRB2",0,0,3,1,"NotAge"
"3528","GABRB3",0,0,3,1,"NotAge"
"3529","GABRD",0,0,3,1,"NotAge"
"3530","GABRE",0,0,3,1,"NotAge"
"3531","GABRG1",0,0,3,1,"NotAge"
"3532","GABRG2",0,0,3,1,"NotAge"
"3533","GABRG3",0,0,3,1,"NotAge"
"3534","GABRP",0,0,3,1,"NotAge"
"3535","GABRQ",0,0,3,1,"NotAge"
"3536","GAD1",0,0,9,4,"NotAge"
"3537","GAD2",0,0,9,4,"NotAge"
"3538","GADD45B",0,0,5,1,"NotAge"
"3539","GADD45G",0,0,5,1,"NotAge"
"3540","GADL1",0,0,9,4,"NotAge"
"3541","GAL",0,0,1,1,"NotAge"
"3542","GALC",0,0,4,3,"NotAge"
"3543","GALNT1",0,0,4,3,"NotAge"
"3544","GALNT10",0,0,4,3,"NotAge"
"3545","GALNT11",0,0,4,3,"NotAge"
"3546","GALNT12",0,0,4,3,"NotAge"
"3547","GALNT13",0,0,4,3,"NotAge"
"3548","GALNT14",0,0,4,3,"NotAge"
"3549","GALNT15",0,0,4,3,"NotAge"
"3550","GALNT16",0,0,4,3,"NotAge"
"3551","GALNT17",0,0,4,3,"NotAge"
"3552","GALNT18",0,0,4,3,"NotAge"
"3553","GALNT2",0,0,4,3,"NotAge"
"3554","GALNT3",0,0,4,3,"NotAge"
"3555","GALNT4",0,0,4,3,"NotAge"
"3556","GALNT5",0,0,4,3,"NotAge"
"3557","GALNT6",0,0,4,3,"NotAge"
"3558","GALNT7",0,0,4,3,"NotAge"
"3559","GALNT8",0,0,4,3,"NotAge"
"3560","GALNT9",0,0,4,3,"NotAge"
"3561","GALNTL5",0,0,4,3,"NotAge"
"3562","GALNTL6",0,0,4,3,"NotAge"
"3563","GALP",0,0,1,1,"NotAge"
"3564","GAMT",0,0,2,1,"NotAge"
"3565","GAPDH",0,0,1,1,"NotAge"
"3566","GART",0,0,1,1,"NotAge"
"3567","GATA3",0,0,3,1,"NotAge"
"3568","GATM",0,0,9,4,"NotAge"
"3569","GBA",0,0,3,3,"NotAge"
"3570","GBA2",0,0,3,3,"NotAge"
"3571","GBE1",0,0,2,2,"NotAge"
"3572","GBGT1",0,0,2,1,"NotAge"
"3573","GCDH",0,0,2,2,"NotAge"
"3574","GCG",0,0,7,3,"NotAge"
"3575","GCLC",0,0,1,1,"Age"
"3576","GCLM",0,0,1,1,"Age"
"3577","GCNT1",0,0,4,3,"NotAge"
"3578","GCNT2",0,0,2,1,"NotAge"
"3579","GCNT3",0,0,4,3,"NotAge"
"3580","GDF5",0,0,4,3,"NotAge"
"3581","GDF6",0,0,4,3,"NotAge"
"3582","GDF7",0,0,4,3,"NotAge"
"3583","GDNF",0,0,3,1,"NotAge"
"3584","GDPD1",0,0,5,3,"NotAge"
"3585","GDPD3",0,0,5,3,"NotAge"
"3586","GFPT1",0,0,4,2,"NotAge"
"3587","GFPT2",0,0,4,2,"NotAge"
"3588","GGCT",0,0,1,1,"NotAge"
"3589","GGT1",0,0,4,2,"NotAge"
"3590","GGT5",0,0,4,2,"NotAge"
"3591","GGT6",0,0,4,2,"NotAge"
"3592","GGT7",0,0,4,2,"NotAge"
"3593","GH1",0,0,4,2,"Age"
"3594","GH2",0,0,4,2,"NotAge"
"3595","GHR",0,0,2,1,"Age"
"3596","GHRH",0,0,2,1,"Age"
"3597","GIP",0,0,6,3,"NotAge"
"3598","GIT1",0,0,1,1,"NotAge"
"3599","GJA1",0,0,2,1,"NotAge"
"3600","GJD2",0,0,2,1,"NotAge"
"3601","GK",0,0,5,2,"NotAge"
"3602","GK2",0,0,5,2,"NotAge"
"3603","GLA",0,0,4,2,"NotAge"
"3604","GLB1",0,0,4,2,"NotAge"
"3605","GLG1",0,0,2,1,"NotAge"
"3606","GLI1",0,0,3,2,"NotAge"
"3607","GLI2",0,0,5,3,"NotAge"
"3608","GLI3",0,0,3,2,"NotAge"
"3609","GLP1R",0,0,1,1,"NotAge"
"3610","GLS",0,0,1,1,"NotAge"
"3611","GLUD1",0,0,3,1,"NotAge"
"3612","GLUD2",0,0,3,1,"NotAge"
"3613","GLUL",0,0,4,2,"NotAge"
"3614","GLYCTK",0,0,9,4,"NotAge"
"3615","GMPPA",0,0,1,1,"NotAge"
"3616","GMPPB",0,0,1,1,"NotAge"
"3617","GMPR",0,0,2,2,"NotAge"
"3618","GMPR2",0,0,2,2,"NotAge"
"3619","GMPS",0,0,2,2,"NotAge"
"3620","GNA11",0,0,7,4,"NotAge"
"3621","GNA12",0,0,7,3,"NotAge"
"3622","GNA13",0,0,8,3,"NotAge"
"3623","GNA14",0,0,3,2,"NotAge"
"3624","GNA15",0,0,3,2,"NotAge"
"3625","GNAI1",0,0,12,5,"NotAge"
"3626","GNAI2",0,0,12,5,"NotAge"
"3627","GNAI3",0,0,12,5,"NotAge"
"3628","GNAL",0,0,11,6,"NotAge"
"3629","GNAO1",0,0,10,5,"NotAge"
"3630","GNAQ",0,0,12,5,"NotAge"
"3631","GNAS",0,0,12,4,"NotAge"
"3632","GNAT3",0,0,2,2,"NotAge"
"3633","GNAZ",0,0,6,2,"NotAge"
"3634","GNB2",0,0,7,4,"NotAge"
"3635","GNB3",0,0,7,4,"NotAge"
"3636","GNB4",0,0,7,4,"NotAge"
